pokemonKey,pokemonName,moveName,naturalSource,level,versionGroup,learnMethod,formerLearnMethod,naturalizedRareTm
rapidash,Rapidash,Take Down,level-up,47,,,,no
rapidash,Rapidash,Agility,level-up,55,,,,no
rapidash,Rapidash,Tackle,level-up,1,,,,no
rapidash,Rapidash,Fury Attack,level-up,40,,,,no
rapidash,Rapidash,Fire Blast,level-up,61,,,,no
rapidash,Rapidash,Bounce,level-up,50,,,,no
rapidash,Rapidash,Quick Attack,level-up,1,,,,no
rapidash,Rapidash,Poison Jab,level-up,1,,,,no
rapidash,Rapidash,Megahorn,level-up,1,,,,no
rapidash,Rapidash,Flare Blitz,level-up,58,,,,no
rapidash,Rapidash,Flame Wheel,level-up,15,,,,no
rapidash,Rapidash,Flame Charge,level-up,21,,,,no
rapidash,Rapidash,Inferno,level-up,33,,,,no
rapidash,Rapidash,Smart Strike,level-up,0,,,,no
raticate,Raticate,Tackle,level-up,1,,,,no
raticate,Raticate,Tail Whip,level-up,1,,,,no
raticate,Raticate,Quick Attack,level-up,1,,,,no
raticate,Raticate,Hyper Fang,level-up,14,,,,no
raticate,Raticate,Focus Energy,level-up,27,,,,no
raticate,Raticate,Super Fang,level-up,41,,,,no
raticate,Raticate,Scary Face,level-up,20,,,,no
raticate,Raticate,Pursuit,level-up,30,,,,no
raticate,Raticate,Endeavor,level-up,50,,,,no
raticate,Raticate,Swords Dance,level-up,1,,,,no
raticate,Raticate,Bite,level-up,10,,,,no
raticate,Raticate,Sucker Punch,level-up,19,,,,no
raticate,Raticate,Crunch,level-up,24,,,,no
raticate,Raticate,Assurance,level-up,29,,,,no
raticate,Raticate,Double-Edge,level-up,39,,,,no
raticate,Raticate,Laser Focus,level-up,13,,,,no
raticate,Raticate,Take Down,level-up,16,,,,no
raticate,Raticate,Flame Wheel,naturalized-rare-tm,,showdown-gen-7,virtual-console,virtual-console,yes
rattata,Rattata,Tackle,level-up,1,,,,no
rattata,Rattata,Tail Whip,level-up,1,,,,no
rattata,Rattata,Quick Attack,level-up,7,,,,no
rattata,Rattata,Hyper Fang,level-up,14,,,,no
rattata,Rattata,Focus Energy,level-up,23,,,,no
rattata,Rattata,Super Fang,level-up,34,,,,no
rattata,Rattata,Pursuit,level-up,27,,,,no
rattata,Rattata,Endeavor,level-up,41,,,,no
rattata,Rattata,Bite,level-up,10,,,,no
rattata,Rattata,Sucker Punch,level-up,19,,,,no
rattata,Rattata,Crunch,level-up,22,,,,no
rattata,Rattata,Assurance,level-up,25,,,,no
rattata,Rattata,Double-Edge,level-up,31,,,,no
rattata,Rattata,Laser Focus,level-up,13,,,,no
rattata,Rattata,Take Down,level-up,16,,,,no
rattata,Rattata,Fury Swipes,naturalized-rare-tm,,brilliant-diamond-shining-pearl,egg,egg,yes
rattata,Rattata,Flame Wheel,naturalized-rare-tm,,brilliant-diamond-shining-pearl,egg,egg,yes
rayquaza,Rayquaza,Twister,level-up,1,,,,no
rayquaza,Rayquaza,Scary Face,level-up,5,,,,no
rayquaza,Rayquaza,Ancient Power,level-up,15,,,,no
rayquaza,Rayquaza,Dragon Claw,level-up,20,,,,no
rayquaza,Rayquaza,Dragon Dance,level-up,30,,,,no
rayquaza,Rayquaza,Crunch,level-up,35,,,,no
rayquaza,Rayquaza,Fly,level-up,45,,,,no
rayquaza,Rayquaza,Rest,level-up,50,,,,no
rayquaza,Rayquaza,Extreme Speed,level-up,60,,,,no
rayquaza,Rayquaza,Outrage,level-up,65,,,,no
rayquaza,Rayquaza,Hyper Beam,level-up,75,,,,no
rayquaza,Rayquaza,Dragon Pulse,level-up,75,,,,no
rayquaza,Rayquaza,Hyper Voice,level-up,20,,,,no
rayquaza,Rayquaza,Air Slash,level-up,35,,,,no
rayquaza,Rayquaza,Dragon Ascent,level-up,1,,,,no
rayquaza,Rayquaza,Hurricane,level-up,72,,,,no
rayquaza,Rayquaza,V-create,naturalized-rare-tm,,showdown-gen-5,event,event,yes
regice,Regice,Explosion,level-up,1,,,,no
regice,Regice,Icy Wind,level-up,9,,,,no
regice,Regice,Curse,level-up,17,,,,no
regice,Regice,Superpower,level-up,25,,,,no
regice,Regice,Ancient Power,level-up,33,,,,no
regice,Regice,Amnesia,level-up,41,,,,no
regice,Regice,Zap Cannon,level-up,49,,,,no
regice,Regice,Lock-On,level-up,57,,,,no
regice,Regice,Hyper Beam,level-up,65,,,,no
regice,Regice,Charge Beam,level-up,49,,,,no
regice,Regice,Ice Beam,level-up,73,,,,no
regice,Regice,Hammer Arm,level-up,81,,,,no
regice,Regice,Stomp,level-up,1,,,,no
regice,Regice,Bulldoze,level-up,1,,,,no
regice,Regice,Blizzard,level-up,48,,,,no
regidrago,Regidrago,Twister,level-up,1,,,,no
regidrago,Regidrago,Vise Grip,level-up,1,,,,no
regidrago,Regidrago,Bite,level-up,6,,,,no
regidrago,Regidrago,Ancient Power,level-up,12,,,,no
regidrago,Regidrago,Dragon Breath,level-up,18,,,,no
regidrago,Regidrago,Focus Energy,level-up,24,,,,no
regidrago,Regidrago,Crunch,level-up,30,,,,no
regidrago,Regidrago,Dragon Claw,level-up,36,,,,no
regidrago,Regidrago,Hammer Arm,level-up,42,,,,no
regidrago,Regidrago,Dragon Dance,level-up,48,,,,no
regidrago,Regidrago,Thrash,level-up,54,,,,no
regidrago,Regidrago,Laser Focus,level-up,60,,,,no
regidrago,Regidrago,Dragon Energy,level-up,66,,,,no
regidrago,Regidrago,Hyper Beam,level-up,72,,,,no
regidrago,Regidrago,Explosion,level-up,78,,,,no
regieleki,Regieleki,Thunder Shock,level-up,1,,,,no
regieleki,Regieleki,Rapid Spin,level-up,1,,,,no
regieleki,Regieleki,Electroweb,level-up,6,,,,no
regieleki,Regieleki,Ancient Power,level-up,12,,,,no
regieleki,Regieleki,Shock Wave,level-up,18,,,,no
regieleki,Regieleki,Thunder Wave,level-up,24,,,,no
regieleki,Regieleki,Extreme Speed,level-up,30,,,,no
regieleki,Regieleki,Thunder Cage,level-up,36,,,,no
regieleki,Regieleki,Thunderbolt,level-up,42,,,,no
regieleki,Regieleki,Magnet Rise,level-up,48,,,,no
regieleki,Regieleki,Thrash,level-up,54,,,,no
regieleki,Regieleki,Lock-On,level-up,60,,,,no
regieleki,Regieleki,Zap Cannon,level-up,66,,,,no
regieleki,Regieleki,Hyper Beam,level-up,72,,,,no
regieleki,Regieleki,Explosion,level-up,78,,,,no
regigigas,Regigigas,Fire Punch,level-up,1,,,,no
regigigas,Regigigas,Ice Punch,level-up,1,,,,no
regigigas,Regigigas,Thunder Punch,level-up,1,,,,no
regigigas,Regigigas,Mega Punch,level-up,1,,,,no
regigigas,Regigigas,Knock Off,level-up,1,,,,no
regigigas,Regigigas,Confuse Ray,level-up,1,,,,no
regigigas,Regigigas,Stomp,level-up,1,,,,no
regigigas,Regigigas,Superpower,level-up,25,,,,no
regigigas,Regigigas,Zen Headbutt,level-up,50,,,,no
regigigas,Regigigas,Crush Grip,level-up,75,,,,no
regigigas,Regigigas,Giga Impact,level-up,100,,,,no
regigigas,Regigigas,Dizzy Punch,level-up,1,,,,no
regigigas,Regigigas,Foresight,level-up,1,,,,no
regigigas,Regigigas,Revenge,level-up,25,,,,no
regigigas,Regigigas,Payback,level-up,65,,,,no
regigigas,Regigigas,Heavy Slam,level-up,90,,,,no
regigigas,Regigigas,Pound,level-up,1,,,,no
regigigas,Regigigas,Protect,level-up,24,,,,no
regigigas,Regigigas,Body Press,level-up,42,,,,no
regigigas,Regigigas,Hammer Arm,level-up,66,,,,no
regigigas,Regigigas,Facade,level-up,12,,,,no
regirock,Regirock,Explosion,level-up,1,,,,no
regirock,Regirock,Rock Throw,level-up,9,,,,no
regirock,Regirock,Curse,level-up,17,,,,no
regirock,Regirock,Superpower,level-up,25,,,,no
regirock,Regirock,Ancient Power,level-up,33,,,,no
regirock,Regirock,Iron Defense,level-up,41,,,,no
regirock,Regirock,Zap Cannon,level-up,49,,,,no
regirock,Regirock,Lock-On,level-up,57,,,,no
regirock,Regirock,Hyper Beam,level-up,65,,,,no
regirock,Regirock,Charge Beam,level-up,49,,,,no
regirock,Regirock,Stone Edge,level-up,73,,,,no
regirock,Regirock,Hammer Arm,level-up,81,,,,no
regirock,Regirock,Stomp,level-up,1,,,,no
regirock,Regirock,Bulldoze,level-up,1,,,,no
regirock,Regirock,Rock Slide,level-up,24,,,,no
registeel,Registeel,Explosion,level-up,1,,,,no
registeel,Registeel,Metal Claw,level-up,9,,,,no
registeel,Registeel,Curse,level-up,17,,,,no
registeel,Registeel,Superpower,level-up,25,,,,no
registeel,Registeel,Ancient Power,level-up,33,,,,no
registeel,Registeel,Iron Defense,level-up,41,,,,no
registeel,Registeel,Amnesia,level-up,41,,,,no
registeel,Registeel,Zap Cannon,level-up,49,,,,no
registeel,Registeel,Lock-On,level-up,57,,,,no
registeel,Registeel,Hyper Beam,level-up,65,,,,no
registeel,Registeel,Charge Beam,level-up,49,,,,no
registeel,Registeel,Iron Head,level-up,73,,,,no
registeel,Registeel,Flash Cannon,level-up,73,,,,no
registeel,Registeel,Hammer Arm,level-up,81,,,,no
registeel,Registeel,Stomp,level-up,1,,,,no
registeel,Registeel,Bulldoze,level-up,1,,,,no
registeel,Registeel,Heavy Slam,level-up,48,,,,no
relicanth,Relicanth,Tackle,level-up,1,,,,no
relicanth,Relicanth,Harden,level-up,1,,,,no
relicanth,Relicanth,Water Gun,level-up,8,,,,no
relicanth,Relicanth,Rock Tomb,level-up,15,,,,no
relicanth,Relicanth,Yawn,level-up,22,,,,no
relicanth,Relicanth,Take Down,level-up,29,,,,no
relicanth,Relicanth,Mud Sport,level-up,36,,,,no
relicanth,Relicanth,Ancient Power,level-up,43,,,,no
relicanth,Relicanth,Rest,level-up,50,,,,no
relicanth,Relicanth,Double-Edge,level-up,57,,,,no
relicanth,Relicanth,Hydro Pump,level-up,64,,,,no
relicanth,Relicanth,Dive,level-up,57,,,,no
relicanth,Relicanth,Head Smash,level-up,78,,,,no
relicanth,Relicanth,Flail,level-up,1,,,,no
relicanth,Relicanth,Aqua Tail,level-up,30,,,,no
rellor,Rellor,Tackle,level-up,1,,,,no
rellor,Rellor,Defense Curl,level-up,1,,,,no
rellor,Rellor,Sand Attack,level-up,4,,,,no
rellor,Rellor,Struggle Bug,level-up,7,,,,no
rellor,Rellor,Rollout,level-up,11,,,,no
rellor,Rellor,Mud Shot,level-up,15,,,,no
rellor,Rellor,Bug Bite,level-up,20,,,,no
rellor,Rellor,Take Down,level-up,24,,,,no
rellor,Rellor,Dig,level-up,29,,,,no
rellor,Rellor,Lunge,level-up,35,,,,no
remoraid,Remoraid,Water Gun,level-up,1,,,,no
remoraid,Remoraid,Lock-On,level-up,11,,,,no
remoraid,Remoraid,Psybeam,level-up,22,,,,no
remoraid,Remoraid,Aurora Beam,level-up,22,,,,no
remoraid,Remoraid,Bubble Beam,level-up,22,,,,no
remoraid,Remoraid,Focus Energy,level-up,33,,,,no
remoraid,Remoraid,Ice Beam,level-up,44,,,,no
remoraid,Remoraid,Hyper Beam,level-up,55,,,,no
remoraid,Remoraid,Bullet Seed,level-up,27,,,,no
remoraid,Remoraid,Water Pulse,level-up,32,,,,no
remoraid,Remoraid,Signal Beam,level-up,36,,,,no
remoraid,Remoraid,Soak,level-up,49,,,,no
remoraid,Remoraid,Hydro Pump,level-up,42,,,,no
remoraid,Remoraid,Octazooka,naturalized-rare-tm,,brilliant-diamond-shining-pearl,egg,egg,yes
remoraid,Remoraid,Water Spout,naturalized-rare-tm,,brilliant-diamond-shining-pearl,egg,egg,yes
reshiram,Reshiram,Fire Fang,level-up,1,,,,no
reshiram,Reshiram,Dragon Rage,level-up,1,,,,no
reshiram,Reshiram,Imprison,level-up,8,,,,no
reshiram,Reshiram,Ancient Power,level-up,15,,,,no
reshiram,Reshiram,Flamethrower,level-up,22,,,,no
reshiram,Reshiram,Dragon Breath,level-up,29,,,,no
reshiram,Reshiram,Slash,level-up,36,,,,no
reshiram,Reshiram,Extrasensory,level-up,43,,,,no
reshiram,Reshiram,Fusion Flare,level-up,50,,,,no
reshiram,Reshiram,Dragon Pulse,level-up,54,,,,no
reshiram,Reshiram,Crunch,level-up,71,,,,no
reshiram,Reshiram,Fire Blast,level-up,78,,,,no
reshiram,Reshiram,Outrage,level-up,85,,,,no
reshiram,Reshiram,Hyper Voice,level-up,92,,,,no
reshiram,Reshiram,Blue Flare,level-up,100,,,,no
reshiram,Reshiram,Noble Roar,level-up,64,,,,no
reuniclus,Reuniclus,Psywave,level-up,1,,,,no
reuniclus,Reuniclus,Reflect,level-up,1,,,,no
reuniclus,Reuniclus,Rollout,level-up,1,,,,no
reuniclus,Reuniclus,Snatch,level-up,1,,,,no
reuniclus,Reuniclus,Hidden Power,level-up,14,,,,no
reuniclus,Reuniclus,Light Screen,level-up,16,,,,no
reuniclus,Reuniclus,Charm,level-up,19,,,,no
reuniclus,Reuniclus,Recover,level-up,24,,,,no
reuniclus,Reuniclus,Psyshock,level-up,25,,,,no
reuniclus,Reuniclus,Endeavor,level-up,28,,,,no
reuniclus,Reuniclus,Future Sight,level-up,31,,,,no
reuniclus,Reuniclus,Pain Split,level-up,34,,,,no
reuniclus,Reuniclus,Psychic,level-up,39,,,,no
reuniclus,Reuniclus,Dizzy Punch,level-up,41,,,,no
reuniclus,Reuniclus,Skill Swap,level-up,45,,,,no
reuniclus,Reuniclus,Heal Block,level-up,54,,,,no
reuniclus,Reuniclus,Wonder Room,level-up,59,,,,no
reuniclus,Reuniclus,Hammer Arm,level-up,0,,,,no
reuniclus,Reuniclus,Protect,level-up,1,,,,no
reuniclus,Reuniclus,Confusion,level-up,1,,,,no
reuniclus,Reuniclus,Psybeam,level-up,12,,,,no
revavroom,Revavroom,Shift Gear,level-up,0,,,,no
revavroom,Revavroom,Magnet Rise,level-up,1,,,,no
revavroom,Revavroom,Lick,level-up,1,,,,no
revavroom,Revavroom,Poison Gas,level-up,1,,,,no
revavroom,Revavroom,Smog,level-up,4,,,,no
revavroom,Revavroom,Taunt,level-up,7,,,,no
revavroom,Revavroom,Assurance,level-up,10,,,,no
revavroom,Revavroom,Sludge,level-up,13,,,,no
revavroom,Revavroom,Gyro Ball,level-up,17,,,,no
revavroom,Revavroom,Headbutt,level-up,21,,,,no
revavroom,Revavroom,Screech,level-up,25,,,,no
revavroom,Revavroom,Iron Head,level-up,28,,,,no
revavroom,Revavroom,Swagger,level-up,32,,,,no
revavroom,Revavroom,Poison Jab,level-up,36,,,,no
revavroom,Revavroom,Uproar,level-up,46,,,,no
revavroom,Revavroom,Spin Out,level-up,52,,,,no
revavroom,Revavroom,Gunk Shot,level-up,58,,,,no
rhydon,Rhydon,Horn Attack,level-up,1,,,,no
rhydon,Rhydon,Stomp,level-up,1,,,,no
rhydon,Rhydon,Tail Whip,level-up,1,,,,no
rhydon,Rhydon,Fury Attack,level-up,1,,,,no
rhydon,Rhydon,Horn Drill,level-up,48,,,,no
rhydon,Rhydon,Leer,level-up,55,,,,no
rhydon,Rhydon,Take Down,level-up,64,,,,no
rhydon,Rhydon,Scary Face,level-up,31,,,,no
rhydon,Rhydon,Earthquake,level-up,65,,,,no
rhydon,Rhydon,Rock Blast,level-up,29,,,,no
rhydon,Rhydon,Megahorn,level-up,66,,,,no
rhydon,Rhydon,Hammer Arm,level-up,42,,,,no
rhydon,Rhydon,Stone Edge,level-up,45,,,,no
rhydon,Rhydon,Bulldoze,level-up,30,,,,no
rhydon,Rhydon,Chip Away,level-up,34,,,,no
rhydon,Rhydon,Drill Run,level-up,47,,,,no
rhydon,Rhydon,Smack Down,level-up,13,,,,no
rhydon,Rhydon,Tackle,level-up,1,,,,no
rhydon,Rhydon,Metal Burst,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
rhydon,Rhydon,Guard Split,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
rhyhorn,Rhyhorn,Horn Attack,level-up,1,,,,no
rhyhorn,Rhyhorn,Stomp,level-up,30,,,,no
rhyhorn,Rhyhorn,Tail Whip,level-up,35,,,,no
rhyhorn,Rhyhorn,Fury Attack,level-up,40,,,,no
rhyhorn,Rhyhorn,Horn Drill,level-up,45,,,,no
rhyhorn,Rhyhorn,Leer,level-up,50,,,,no
rhyhorn,Rhyhorn,Take Down,level-up,55,,,,no
rhyhorn,Rhyhorn,Scary Face,level-up,31,,,,no
rhyhorn,Rhyhorn,Earthquake,level-up,55,,,,no
rhyhorn,Rhyhorn,Rock Blast,level-up,29,,,,no
rhyhorn,Rhyhorn,Megahorn,level-up,57,,,,no
rhyhorn,Rhyhorn,Stone Edge,level-up,45,,,,no
rhyhorn,Rhyhorn,Bulldoze,level-up,30,,,,no
rhyhorn,Rhyhorn,Chip Away,level-up,34,,,,no
rhyhorn,Rhyhorn,Drill Run,level-up,45,,,,no
rhyhorn,Rhyhorn,Smack Down,level-up,13,,,,no
rhyhorn,Rhyhorn,Tackle,level-up,1,,,,no
rhyhorn,Rhyhorn,Metal Burst,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
rhyhorn,Rhyhorn,Guard Split,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
rhyperior,Rhyperior,Poison Jab,level-up,1,,,,no
rhyperior,Rhyperior,Horn Attack,level-up,1,,,,no
rhyperior,Rhyperior,Tail Whip,level-up,1,,,,no
rhyperior,Rhyperior,Stomp,level-up,1,,,,no
rhyperior,Rhyperior,Fury Attack,level-up,1,,,,no
rhyperior,Rhyperior,Scary Face,level-up,21,,,,no
rhyperior,Rhyperior,Rock Blast,level-up,25,,,,no
rhyperior,Rhyperior,Take Down,level-up,33,,,,no
rhyperior,Rhyperior,Horn Drill,level-up,37,,,,no
rhyperior,Rhyperior,Hammer Arm,level-up,42,,,,no
rhyperior,Rhyperior,Stone Edge,level-up,45,,,,no
rhyperior,Rhyperior,Earthquake,level-up,49,,,,no
rhyperior,Rhyperior,Megahorn,level-up,57,,,,no
rhyperior,Rhyperior,Rock Wrecker,level-up,61,,,,no
rhyperior,Rhyperior,Chip Away,level-up,30,,,,no
rhyperior,Rhyperior,Drill Run,level-up,47,,,,no
rhyperior,Rhyperior,Smack Down,level-up,13,,,,no
rhyperior,Rhyperior,Bulldoze,level-up,21,,,,no
rhyperior,Rhyperior,Tackle,level-up,1,,,,no
rhyperior,Rhyperior,Metal Burst,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
rhyperior,Rhyperior,Guard Split,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
rhyperior,Rhyperior,Leer,naturalized-rare-tm,,showdown-gen-7,virtual-console,virtual-console,yes
ribombee,Ribombee,Pollen Puff,level-up,0,,,,no
ribombee,Ribombee,Absorb,level-up,1,,,,no
ribombee,Ribombee,Fairy Wind,level-up,1,,,,no
ribombee,Ribombee,Stun Spore,level-up,1,,,,no
ribombee,Ribombee,Struggle Bug,level-up,1,,,,no
ribombee,Ribombee,Silver Wind,level-up,13,,,,no
ribombee,Ribombee,Draining Kiss,level-up,16,,,,no
ribombee,Ribombee,Sweet Scent,level-up,21,,,,no
ribombee,Ribombee,Bug Buzz,level-up,28,,,,no
ribombee,Ribombee,Dazzling Gleam,level-up,35,,,,no
ribombee,Ribombee,Aromatherapy,level-up,42,,,,no
ribombee,Ribombee,Quiver Dance,level-up,49,,,,no
ribombee,Ribombee,Covet,level-up,1,,,,no
ribombee,Ribombee,Switcheroo,level-up,40,,,,no
ribombee,Ribombee,Sticky Web,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
ribombee,Ribombee,Moonblast,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
ribombee,Ribombee,Powder,naturalized-rare-tm,,showdown-gen-7,egg,egg,yes
rillaboom,Rillaboom,Drum Beating,level-up,0,,,,no
rillaboom,Rillaboom,Double Hit,level-up,1,,,,no
rillaboom,Rillaboom,Grassy Terrain,level-up,1,,,,no
rillaboom,Rillaboom,Noble Roar,level-up,1,,,,no
rillaboom,Rillaboom,Scratch,level-up,1,,,,no
rillaboom,Rillaboom,Growl,level-up,1,,,,no
rillaboom,Rillaboom,Branch Poke,level-up,1,,,,no
rillaboom,Rillaboom,Taunt,level-up,1,,,,no
rillaboom,Rillaboom,Razor Leaf,level-up,12,,,,no
rillaboom,Rillaboom,Screech,level-up,19,,,,no
rillaboom,Rillaboom,Knock Off,level-up,24,,,,no
rillaboom,Rillaboom,Slam,level-up,30,,,,no
rillaboom,Rillaboom,Uproar,level-up,38,,,,no
rillaboom,Rillaboom,Wood Hammer,level-up,46,,,,no
rillaboom,Rillaboom,Endeavor,level-up,54,,,,no
rillaboom,Rillaboom,Boomburst,level-up,62,,,,no
riolu,Riolu,Quick Attack,level-up,1,,,,no
riolu,Riolu,Foresight,level-up,1,,,,no
riolu,Riolu,Endure,level-up,1,,,,no
riolu,Riolu,Counter,level-up,6,,,,no
riolu,Riolu,Force Palm,level-up,11,,,,no
riolu,Riolu,Feint,level-up,15,,,,no
riolu,Riolu,Reversal,level-up,19,,,,no
riolu,Riolu,Screech,level-up,24,,,,no
riolu,Riolu,Copycat,level-up,29,,,,no
riolu,Riolu,Nasty Plot,level-up,47,,,,no
riolu,Riolu,Final Gambit,level-up,55,,,,no
riolu,Riolu,Metal Claw,level-up,8,,,,no
riolu,Riolu,Work Up,level-up,16,,,,no
riolu,Riolu,Rock Smash,level-up,20,,,,no
riolu,Riolu,Quick Guard,level-up,32,,,,no
riolu,Riolu,Swords Dance,level-up,40,,,,no
riolu,Riolu,Vacuum Wave,level-up,24,,,,no
riolu,Riolu,High Jump Kick,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
riolu,Riolu,Meteor Mash,naturalized-rare-tm,,brilliant-diamond-shining-pearl,egg,egg,yes
riolu,Riolu,Sky Uppercut,naturalized-rare-tm,,ultra-sun-ultra-moon,egg,egg,yes
riolu,Riolu,Circle Throw,naturalized-rare-tm,,scarlet-violet,egg,egg,yes
roaring-moon,Roaring Moon,Dragon Breath,level-up,1,,,,no
roaring-moon,Roaring Moon,Leer,level-up,1,,,,no
roaring-moon,Roaring Moon,Bite,level-up,1,,,,no
roaring-moon,Roaring Moon,Focus Energy,level-up,1,,,,no
roaring-moon,Roaring Moon,Incinerate,level-up,7,,,,no
roaring-moon,Roaring Moon,Headbutt,level-up,14,,,,no
roaring-moon,Roaring Moon,Scary Face,level-up,21,,,,no
roaring-moon,Roaring Moon,Dragon Claw,level-up,28,,,,no
roaring-moon,Roaring Moon,Zen Headbutt,level-up,35,,,,no
roaring-moon,Roaring Moon,Flamethrower,level-up,42,,,,no
roaring-moon,Roaring Moon,Night Slash,level-up,49,,,,no
roaring-moon,Roaring Moon,Dragon Dance,level-up,56,,,,no
roaring-moon,Roaring Moon,Dragon Rush,level-up,63,,,,no
roaring-moon,Roaring Moon,Fly,level-up,70,,,,no
roaring-moon,Roaring Moon,Throat Chop,level-up,77,,,,no
roaring-moon,Roaring Moon,Roost,level-up,84,,,,no
roaring-moon,Roaring Moon,Double-Edge,level-up,91,,,,no
roaring-moon,Roaring Moon,Sunny Day,reminder,0,,,,no
roaring-moon,Roaring Moon,Jaw Lock,reminder,0,,,,no
roaring-moon,Roaring Moon,Breaking Swipe,reminder,0,,,,no
roaring-moon,Roaring Moon,Scale Shot,reminder,0,,,,no
rockruff,Rockruff,Tackle,level-up,1,,,,no
rockruff,Rockruff,Leer,level-up,1,,,,no
rockruff,Rockruff,Sand Attack,level-up,4,,,,no
rockruff,Rockruff,Bite,level-up,7,,,,no
rockruff,Rockruff,Howl,level-up,12,,,,no
rockruff,Rockruff,Rock Throw,level-up,15,,,,no
rockruff,Rockruff,Odor Sleuth,level-up,18,,,,no
rockruff,Rockruff,Rock Tomb,level-up,23,,,,no
rockruff,Rockruff,Roar,level-up,26,,,,no
rockruff,Rockruff,Stealth Rock,level-up,29,,,,no
rockruff,Rockruff,Rock Slide,level-up,34,,,,no
rockruff,Rockruff,Scary Face,level-up,37,,,,no
rockruff,Rockruff,Crunch,level-up,40,,,,no
rockruff,Rockruff,Rock Climb,level-up,45,,,,no
rockruff,Rockruff,Stone Edge,level-up,48,,,,no
rockruff,Rockruff,Double Team,level-up,8,,,,no
rockruff-own-tempo,Rockruff,Tackle,level-up,1,,,,no
rockruff-own-tempo,Rockruff,Leer,level-up,1,,,,no
rockruff-own-tempo,Rockruff,Sand Attack,level-up,4,,,,no
rockruff-own-tempo,Rockruff,Bite,level-up,7,,,,no
rockruff-own-tempo,Rockruff,Howl,level-up,12,,,,no
rockruff-own-tempo,Rockruff,Rock Throw,level-up,15,,,,no
rockruff-own-tempo,Rockruff,Odor Sleuth,level-up,18,,,,no
rockruff-own-tempo,Rockruff,Rock Tomb,level-up,23,,,,no
rockruff-own-tempo,Rockruff,Roar,level-up,26,,,,no
rockruff-own-tempo,Rockruff,Stealth Rock,level-up,29,,,,no
rockruff-own-tempo,Rockruff,Rock Slide,level-up,34,,,,no
rockruff-own-tempo,Rockruff,Scary Face,level-up,37,,,,no
rockruff-own-tempo,Rockruff,Crunch,level-up,40,,,,no
rockruff-own-tempo,Rockruff,Rock Climb,level-up,45,,,,no
rockruff-own-tempo,Rockruff,Stone Edge,level-up,48,,,,no
rockruff-own-tempo,Rockruff,Double Team,level-up,8,,,,no
roggenrola,Roggenrola,Tackle,level-up,1,,,,no
roggenrola,Roggenrola,Harden,level-up,4,,,,no
roggenrola,Roggenrola,Sand Attack,level-up,7,,,,no
roggenrola,Roggenrola,Headbutt,level-up,10,,,,no
roggenrola,Roggenrola,Rock Blast,level-up,14,,,,no
roggenrola,Roggenrola,Mud-Slap,level-up,17,,,,no
roggenrola,Roggenrola,Iron Defense,level-up,20,,,,no
roggenrola,Roggenrola,Smack Down,level-up,23,,,,no
roggenrola,Roggenrola,Rock Slide,level-up,27,,,,no
roggenrola,Roggenrola,Stealth Rock,level-up,30,,,,no
roggenrola,Roggenrola,Sandstorm,level-up,33,,,,no
roggenrola,Roggenrola,Stone Edge,level-up,36,,,,no
roggenrola,Roggenrola,Explosion,level-up,40,,,,no
roggenrola,Roggenrola,Lock-On,naturalized-rare-tm,,ultra-sun-ultra-moon,egg,egg,yes
roggenrola,Roggenrola,Autotomize,naturalized-rare-tm,,sword-shield,egg,egg,yes
rolycoly,Rolycoly,Tackle,level-up,1,,,,no
rolycoly,Rolycoly,Smokescreen,level-up,1,,,,no
rolycoly,Rolycoly,Rapid Spin,level-up,5,,,,no
rolycoly,Rolycoly,Smack Down,level-up,10,,,,no
rolycoly,Rolycoly,Rock Polish,level-up,15,,,,no
rolycoly,Rolycoly,Ancient Power,level-up,20,,,,no
rolycoly,Rolycoly,Incinerate,level-up,25,,,,no
rolycoly,Rolycoly,Stealth Rock,level-up,30,,,,no
rolycoly,Rolycoly,Heat Crash,level-up,35,,,,no
rolycoly,Rolycoly,Rock Blast,level-up,40,,,,no
rookidee,Rookidee,Peck,level-up,1,,,,no
rookidee,Rookidee,Leer,level-up,1,,,,no
rookidee,Rookidee,Power Trip,level-up,4,,,,no
rookidee,Rookidee,Hone Claws,level-up,8,,,,no
rookidee,Rookidee,Fury Attack,level-up,12,,,,no
rookidee,Rookidee,Pluck,level-up,16,,,,no
rookidee,Rookidee,Taunt,level-up,20,,,,no
rookidee,Rookidee,Scary Face,level-up,24,,,,no
rookidee,Rookidee,Drill Peck,level-up,28,,,,no
rookidee,Rookidee,Swagger,level-up,32,,,,no
rookidee,Rookidee,Brave Bird,level-up,36,,,,no
roselia,Roselia,Absorb,level-up,1,,,,no
roselia,Roselia,Growth,level-up,5,,,,no
roselia,Roselia,Poison Sting,level-up,9,,,,no
roselia,Roselia,Stun Spore,level-up,13,,,,no
roselia,Roselia,Mega Drain,level-up,17,,,,no
roselia,Roselia,Leech Seed,level-up,21,,,,no
